Giornata;Squadra;Modulo;Giocatore;Titolare;PanchinaOrdine
16;ARCORE FC;3-4-3;Thorsby;SI;0
16;ARCORE FC;3-4-3;McTominay;SI;0
16;ARCORE FC;3-4-3;Thuram;SI;0
16;ARCORE FC;3-4-3;Pedro;SI;0
16;ARCORE FC;3-4-3;Esposito Se.;SI;0
16;ARCORE FC;3-4-3;Di Lorenzo;NO;1
16;ARCORE FC;3-4-3;Audero;NO;2
16;ARCORE FC;3-4-3;Cambiaso;NO;3
16;ARCORE FC;3-4-3;Orsolini;NO;4
16;ARCORE FC;3-4-3;Sucic P.;NO;5
16;ARCORE FC;3-4-3;N'Dicka;NO;6
16;ARCORE FC;3-4-3;Bonny;NO;7
16;ARCORE FC;3-4-3;Falcone;NO;8
16;ARCORE FC;3-4-3;Sanabria;NO;9
16;ARCORE FC;3-4-3;Zaragoza;NO;10
16;ARCORE FC;3-4-3;Cuadrado;NO;11
16;ARCORE FC;3-4-3;Colombo;NO;12
16;ARCORE FC;3-4-3;De Winter;NO;13
16;ARCORE FC;3-4-3;Tramoni M.;NO;14
16;FC San Marco Evangelista;3-4-3;Terracciano;SI;0
16;FC San Marco Evangelista;3-4-3;Circati;SI;0
16;FC San Marco Evangelista;3-4-3;Ranieri L.;SI;0
16;FC San Marco Evangelista;3-4-3;Gila;SI;0
16;FC San Marco Evangelista;3-4-3;Saelemaekers;SI;0
16;FC San Marco Evangelista;3-4-3;Iling Junior;SI;0
16;FC San Marco Evangelista;3-4-3;Brescianini;SI;0
16;FC San Marco Evangelista;3-4-3;Paz N.;SI;0
16;FC San Marco Evangelista;3-4-3;De Ketelaere;SI;0
16;FC San Marco Evangelista;3-4-3;Boga;SI;0
16;FC San Marco Evangelista;3-4-3;Yildiz;SI;0
16;FC San Marco Evangelista;3-4-3;Palestra;NO;1
16;FC San Marco Evangelista;3-4-3;Dele-Bashiru;NO;2
16;FC San Marco Evangelista;3-4-3;Cancellieri;NO;3
16;FC San Marco Evangelista;3-4-3;Miretti;NO;4
16;FC San Marco Evangelista;3-4-3;Kalulu;NO;5
16;FC San Marco Evangelista;3-4-3;Odgaard;NO;6
16;FC San Marco Evangelista;3-4-3;Pellegrino M.;NO;7
16;FC San Marco Evangelista;3-4-3;Buongiorno;NO;8
16;FC San Marco Evangelista;3-4-3;Suzuki;NO;9
16;FC San Marco Evangelista;3-4-3;Ferguson E.;NO;10
16;FC San Marco Evangelista;3-4-3;Norton-Cuffy;NO;11
16;FC San Marco Evangelista;3-4-3;Barella;NO;12
16;FC San Marco Evangelista;3-4-3;Delprato;NO;13
16;FC San Marco Evangelista;3-4-3;Maignan;NO;14
16;FC bianchi;3-4-3;Meret;SI;0
16;FC bianchi;3-4-3;Romagnoli;SI;0
16;FC bianchi;3-4-3;Comuzzo;SI;0
16;FC bianchi;3-4-3;Mina;SI;0
16;FC bianchi;3-4-3;Sottil;SI;0
16;FC bianchi;3-4-3;McKennie;SI;0
16;FC bianchi;3-4-3;Harroui;SI;0
16;FC bianchi;3-4-3;Rovella;SI;0
16;FC bianchi;3-4-3;Raspadori;SI;0
16;FC bianchi;3-4-3;Zapata D.;SI;0
16;FC bianchi;3-4-3;Fullkrug;SI;0
16;FC bianchi;3-4-3;Milinkovic-Savic V.;NO;1
16;FC bianchi;3-4-3;Mkhitaryan;NO;2
16;FC bianchi;3-4-3;Leao;NO;3
16;FC bianchi;3-4-3;Scalvini;NO;4
16;FC bianchi;3-4-3;Vardy;NO;5
16;FC bianchi;3-4-3;Thuram K.;NO;6
16;FC bianchi;3-4-3;Baschirotto;NO;7
16;FC bianchi;3-4-3;Diego Carlos;NO;8
16;FC bianchi;3-4-3;Isaksen;NO;9
16;FC bianchi;3-4-3;Vasquez;NO;10
16;FC bianchi;3-4-3;Strefezza;NO;11
16;FC bianchi;3-4-3;Contini;NO;12
16;FC bianchi;3-4-3;Davis K.;NO;13
16;FC bianchi;3-4-3;Dodò;NO;14
16;Sinuoso;3-4-3;Sommer;SI;0
16;Sinuoso;3-4-3;Heggem;SI;0
16;Sinuoso;3-4-3;Bastoni;SI;0
16;Sinuoso;3-4-3;Spinazzola;SI;0
16;Sinuoso;3-4-3;Calhanoglu;SI;0
16;Sinuoso;3-4-3;Ricci S.;SI;0
16;Sinuoso;3-4-3;Vergara;SI;0
16;Sinuoso;3-4-3;Conceicao;SI;0
16;Sinuoso;3-4-3;Nzola;SI;0
16;Sinuoso;3-4-3;Laurientè;SI;0
16;Sinuoso;3-4-3;Martinez L.;SI;0
16;Sinuoso;3-4-3;Locatelli;NO;1
16;Sinuoso;3-4-3;Douvikas;NO;2
16;Sinuoso;3-4-3;Esposito F.P.;NO;3
16;Sinuoso;3-4-3;Olivera;NO;4
16;Sinuoso;3-4-3;Caracciolo A.;NO;5
16;Sinuoso;3-4-3;Martinez Jo.;NO;6
16;Sinuoso;3-4-3;Di Gennaro;NO;7
16;Sinuoso;3-4-3;Vlasic;NO;8
16;Sinuoso;3-4-3;Nkunku;NO;9
16;Sinuoso;3-4-3;De Roon;NO;10
16;Sinuoso;3-4-3;Thorstvedt;NO;11
16;Sinuoso;3-4-3;Mancini;NO;12
16;Sinuoso;3-4-3;Darmian;NO;13
16;Sinuoso;3-4-3;Holm;NO;14
16;Makumba FC;3-4-3;Di Gregorio;SI;0
16;Makumba FC;3-4-3;Estupinan;SI;0
16;Makumba FC;3-4-3;Bartesaghi;SI;0
16;Makumba FC;3-4-3;Gabbia;SI;0
16;Makumba FC;3-4-3;Taylor K.;SI;0
16;Makumba FC;3-4-3;Mandragora;SI;0
16;Makumba FC;3-4-3;Pulisic;SI;0
16;Makumba FC;3-4-3;Loftus-Cheek;SI;0
16;Makumba FC;3-4-3;Kean;SI;0
16;Makumba FC;3-4-3;Piccoli;SI;0
16;Makumba FC;3-4-3;Adams C.;SI;0
16;Makumba FC;3-4-3;Skorupski;NO;1
16;Makumba FC;3-4-3;Rodriguez Je.;NO;2
16;Makumba FC;3-4-3;Tomori;NO;3
16;Makumba FC;3-4-3;Perin;NO;4
16;Makumba FC;3-4-3;Orban G.;NO;5
16;Makumba FC;3-4-3;Rowe;NO;6
16;Makumba FC;3-4-3;Politano;NO;7
16;Makumba FC;3-4-3;Pavlovic;NO;8
16;Makumba FC;3-4-3;Dimarco;NO;9
16;Makumba FC;3-4-3;Bellanova;NO;10
16;Makumba FC;3-4-3;Zielinski;NO;11
16;Makumba FC;3-4-3;Zappacosta;NO;12
16;Makumba FC;3-4-3;Pinamonti;NO;13
16;Makumba FC;3-4-3;Fofana Y.;NO;14
16;Nhamass dstrunz;3-4-3;Carnesecchi;SI;0
16;Nhamass dstrunz;3-4-3;Ramon;SI;0
16;Nhamass dstrunz;3-4-3;Kossounou;SI;0
16;Nhamass dstrunz;3-4-3;Rrahmani;SI;0
16;Nhamass dstrunz;3-4-3;Da Cunha;SI;0
16;Nhamass dstrunz;3-4-3;Perrone;SI;0
16;Nhamass dstrunz;3-4-3;Konè I.;SI;0
16;Nhamass dstrunz;3-4-3;Pasalic;SI;0
16;Nhamass dstrunz;3-4-3;Kilicsoy;SI;0
16;Nhamass dstrunz;3-4-3;Krstovic;SI;0
16;Nhamass dstrunz;3-4-3;Dybala;SI;0
16;Nhamass dstrunz;3-4-3;Sportiello;NO;1
16;Nhamass dstrunz;3-4-3;Malinovskyi;NO;2
16;Nhamass dstrunz;3-4-3;Celik;NO;3
16;Nhamass dstrunz;3-4-3;Ekkelenkamp;NO;4
16;Nhamass dstrunz;3-4-3;Valle;NO;5
16;Nhamass dstrunz;3-4-3;Tourè I.;NO;6
16;Nhamass dstrunz;3-4-3;Kempf;NO;7
16;Nhamass dstrunz;3-4-3;Bijlow;NO;8
16;Nhamass dstrunz;3-4-3;Kelly L.;NO;9
16;Nhamass dstrunz;3-4-3;Scamacca;NO;10
16;Nhamass dstrunz;3-4-3;Tavares N.;NO;11
16;Nhamass dstrunz;3-4-3;Soulè;NO;12
16;Nhamass dstrunz;3-4-3;Zaccagni;NO;13
16;Nhamass dstrunz;3-4-3;Berardi;NO;14
16;Reazione di Mallard;3-4-3;Provedel;SI;0
16;Reazione di Mallard;3-4-3;Hien;SI;0
16;Reazione di Mallard;3-4-3;Coco;SI;0
16;Reazione di Mallard;3-4-3;Martin;SI;0
16;Reazione di Mallard;3-4-3;Atta;SI;0
16;Reazione di Mallard;3-4-3;Baturina;SI;0
16;Reazione di Mallard;3-4-3;Zaniolo;SI;0
16;Reazione di Mallard;3-4-3;Cristante;SI;0
16;Reazione di Mallard;3-4-3;Vitinha O.;SI;0
16;Reazione di Mallard;3-4-3;Solomon;SI;0
16;Reazione di Mallard;3-4-3;Durosinmi;SI;0
16;Reazione di Mallard;3-4-3;Butez;NO;1
16;Reazione di Mallard;3-4-3;Solet;NO;2
16;Reazione di Mallard;3-4-3;Doig;NO;3
16;Reazione di Mallard;3-4-3;Rabiot;NO;4
16;Reazione di Mallard;3-4-3;Lucumì;NO;5
16;Reazione di Mallard;3-4-3;Gosens;NO;6
16;Reazione di Mallard;3-4-3;David;NO;7
16;Reazione di Mallard;3-4-3;Caprile;NO;8
16;Reazione di Mallard;3-4-3;Gudmundsson A.;NO;9
16;Reazione di Mallard;3-4-3;Lukaku;NO;10
16;Reazione di Mallard;3-4-3;Simeone;NO;11
16;Reazione di Mallard;3-4-3;Matic;NO;12
16;Reazione di Mallard;3-4-3;Wesley;NO;13
16;Reazione di Mallard;3-4-3;Ederson D.S.;NO;14
16;Vietato Sognare FC;3-4-3;Svilar;SI;0
16;Vietato Sognare FC;3-4-3;Carlos Augusto;SI;0
16;Vietato Sognare FC;3-4-3;Zortea;SI;0
16;Vietato Sognare FC;3-4-3;Muharemovic;SI;0
16;Vietato Sognare FC;3-4-3;Pellegrini Lo.;SI;0
16;Vietato Sognare FC;3-4-3;Zalewski;SI;0
16;Vietato Sognare FC;3-4-3;Casadei;SI;0
16;Vietato Sognare FC;3-4-3;Maldini;SI;0
16;Vietato Sognare FC;3-4-3;Malen;SI;0
16;Vietato Sognare FC;3-4-3;Hojlund;SI;0
16;Vietato Sognare FC;3-4-3;Bonazzoli;SI;0
16;Vietato Sognare FC;3-4-3;Castro S.;NO;1
16;Vietato Sognare FC;3-4-3;Ratkov;NO;2
16;Vietato Sognare FC;3-4-3;Valeri;NO;3
16;Vietato Sognare FC;3-4-3;Moreo;NO;4
16;Vietato Sognare FC;3-4-3;Kristensen T.;NO;5
16;Vietato Sognare FC;3-4-3;Bremer;NO;6
16;Vietato Sognare FC;3-4-3;Modric;NO;7
16;Vietato Sognare FC;3-4-3;Santos A.;NO;8
16;Vietato Sognare FC;3-4-3;Bernabè;NO;9
16;Vietato Sognare FC;3-4-3;Zambo Anguissa;NO;10
16;Vietato Sognare FC;3-4-3;Maripan;NO;11
16;Vietato Sognare FC;3-4-3;Dumfries;NO;12
16;Vietato Sognare FC;3-4-3;Muric;NO;13
16;Vietato Sognare FC;3-4-3;Gollini;NO;14
17;ARCORE FC;3-4-3;Falcone;SI;0
17;ARCORE FC;3-4-3;Cuadrado;SI;0
17;ARCORE FC;3-4-3;N'Dicka;SI;0
17;ARCORE FC;3-4-3;Bisseck;SI;0
17;ARCORE FC;3-4-3;Tramoni M.;SI;0
17;ARCORE FC;3-4-3;McTominay;SI;0
17;ARCORE FC;3-4-3;Cataldi;SI;0
17;ARCORE FC;3-4-3;Konè M.;SI;0
17;ARCORE FC;3-4-3;Bonny;SI;0
17;ARCORE FC;3-4-3;Pedro;SI;0
17;ARCORE FC;3-4-3;Esposito Se.;SI;0
17;ARCORE FC;3-4-3;Di Lorenzo;NO;1
17;ARCORE FC;3-4-3;Zaragoza;NO;2
17;ARCORE FC;3-4-3;Okoye;NO;3
17;ARCORE FC;3-4-3;Colombo;NO;4
17;ARCORE FC;3-4-3;Ostigard;NO;5
17;ARCORE FC;3-4-3;Audero;NO;6
17;ARCORE FC;3-4-3;Sucic P.;NO;7
17;ARCORE FC;3-4-3;Thuram;NO;8
17;ARCORE FC;3-4-3;Sanabria;NO;9
17;ARCORE FC;3-4-3;Thorsby;NO;10
17;ARCORE FC;3-4-3;Akanji;NO;11
17;ARCORE FC;3-4-3;Orsolini;NO;12
17;ARCORE FC;3-4-3;De Winter;NO;13
17;ARCORE FC;3-4-3;Cambiaso;NO;14
17;FC San Marco Evangelista;3-4-3;Maignan;SI;0
17;FC San Marco Evangelista;3-4-3;Buongiorno;SI;0
17;FC San Marco Evangelista;3-4-3;Norton-Cuffy;SI;0
17;FC San Marco Evangelista;3-4-3;Delprato;SI;0
17;FC San Marco Evangelista;3-4-3;Odgaard;SI;0
17;FC San Marco Evangelista;3-4-3;Barella;SI;0
17;FC San Marco Evangelista;3-4-3;Saelemaekers;SI;0
17;FC San Marco Evangelista;3-4-3;Dele-Bashiru;SI;0
17;FC San Marco Evangelista;3-4-3;Pellegrino M.;SI;0
17;FC San Marco Evangelista;3-4-3;Cancellieri;SI;0
17;FC San Marco Evangelista;3-4-3;Yildiz;SI;0
17;FC San Marco Evangelista;3-4-3;Paz N.;NO;1
17;FC San Marco Evangelista;3-4-3;Gila;NO;2
17;FC San Marco Evangelista;3-4-3;Terracciano;NO;3
17;FC San Marco Evangelista;3-4-3;Iling Junior;NO;4
17;FC San Marco Evangelista;3-4-3;Brescianini;NO;5
17;FC San Marco Evangelista;3-4-3;Suzuki;NO;6
17;FC San Marco Evangelista;3-4-3;Kalulu;NO;7
17;FC San Marco Evangelista;3-4-3;Palestra;NO;8
17;FC San Marco Evangelista;3-4-3;Boga;NO;9
17;FC San Marco Evangelista;3-4-3;Circati;NO;10
17;FC San Marco Evangelista;3-4-3;De Ketelaere;NO;11
17;FC San Marco Evangelista;3-4-3;Ferguson E.;NO;12
17;FC San Marco Evangelista;3-4-3;Ranieri L.;NO;13
17;FC San Marco Evangelista;3-4-3;Miretti;NO;14
17;FC bianchi;3-4-3;Milinkovic-Savic V.;SI;0
17;FC bianchi;3-4-3;Romagnoli;SI;0
17;FC bianchi;3-4-3;Baschirotto;SI;0
17;FC bianchi;3-4-3;Scalvini;SI;0
17;FC bianchi;3-4-3;Strefezza;SI;0
17;FC bianchi;3-4-3;Isaksen;SI;0
17;FC bianchi;3-4-3;McKennie;SI;0
17;FC bianchi;3-4-3;Harroui;SI;0
17;FC bianchi;3-4-3;Raspadori;SI;0
17;FC bianchi;3-4-3;Zapata D.;SI;0
17;FC bianchi;3-4-3;Vardy;SI;0
17;FC bianchi;3-4-3;Dodò;NO;1
17;FC bianchi;3-4-3;Leao;NO;2
17;FC bianchi;3-4-3;Meret;NO;3
17;FC bianchi;3-4-3;Davis K.;NO;4
17;FC bianchi;3-4-3;Sottil;NO;5
17;FC bianchi;3-4-3;Comuzzo;NO;6
17;FC bianchi;3-4-3;Mkhitaryan;NO;7
17;FC bianchi;3-4-3;Diego Carlos;NO;8
17;FC bianchi;3-4-3;Thuram K.;NO;9
17;FC bianchi;3-4-3;Rovella;NO;10
17;FC bianchi;3-4-3;Contini;NO;11
17;FC bianchi;3-4-3;Fullkrug;NO;12
17;FC bianchi;3-4-3;Vasquez;NO;13
17;FC bianchi;3-4-3;Mina;NO;14
17;Sinuoso;3-4-3;Martinez Jo.;SI;0
17;Sinuoso;3-4-3;Heggem;SI;0
17;Sinuoso;3-4-3;Darmian;SI;0
17;Sinuoso;3-4-3;Holm;SI;0
17;Sinuoso;3-4-3;Thorstvedt;SI;0
17;Sinuoso;3-4-3;Vlasic;SI;0
17;Sinuoso;3-4-3;Ricci S.;SI;0
17;Sinuoso;3-4-3;Conceicao;SI;0
17;Sinuoso;3-4-3;Laurientè;SI;0
17;Sinuoso;3-4-3;Douvikas;SI;0
17;Sinuoso;3-4-3;Martinez L.;SI;0
17;Sinuoso;3-4-3;Locatelli;NO;1
17;Sinuoso;3-4-3;Olivera;NO;2
17;Sinuoso;3-4-3;Bastoni;NO;3
17;Sinuoso;3-4-3;Di Gennaro;NO;4
17;Sinuoso;3-4-3;Vergara;NO;5
17;Sinuoso;3-4-3;Nkunku;NO;6
17;Sinuoso;3-4-3;Nzola;NO;7
17;Sinuoso;3-4-3;Sommer;NO;8
17;Sinuoso;3-4-3;Caracciolo A.;NO;9
17;Sinuoso;3-4-3;Spinazzola;NO;10
17;Sinuoso;3-4-3;Calhanoglu;NO;11
17;Sinuoso;3-4-3;De Roon;NO;12
17;Sinuoso;3-4-3;Esposito F.P.;NO;13
17;Sinuoso;3-4-3;Mancini;NO;14
17;Makumba FC;3-4-3;Skorupski;SI;0
17;Makumba FC;3-4-3;Gabbia;SI;0
17;Makumba FC;3-4-3;Bartesaghi;SI;0
17;Makumba FC;3-4-3;Pavlovic;SI;0
17;Makumba FC;3-4-3;Mandragora;SI;0
17;Makumba FC;3-4-3;Loftus-Cheek;SI;0
17;Makumba FC;3-4-3;Pulisic;SI;0
17;Makumba FC;3-4-3;Fofana Y.;SI;0
17;Makumba FC;3-4-3;Adams C.;SI;0
17;Makumba FC;3-4-3;Kean;SI;0
17;Makumba FC;3-4-3;Orban G.;SI;0
17;Makumba FC;3-4-3;Perin;NO;1
17;Makumba FC;3-4-3;Bellanova;NO;2
17;Makumba FC;3-4-3;Rodriguez Je.;NO;3
17;Makumba FC;3-4-3;Tomori;NO;4
17;Makumba FC;3-4-3;Di Gregorio;NO;5
17;Makumba FC;3-4-3;Pinamonti;NO;6
17;Makumba FC;3-4-3;Zappacosta;NO;7
17;Makumba FC;3-4-3;Rowe;NO;8
17;Makumba FC;3-4-3;Piccoli;NO;9
17;Makumba FC;3-4-3;Politano;NO;10
17;Makumba FC;3-4-3;Taylor K.;NO;11
17;Makumba FC;3-4-3;Zielinski;NO;12
17;Makumba FC;3-4-3;Dimarco;NO;13
17;Makumba FC;3-4-3;Estupinan;NO;14
17;Nhamass dstrunz;3-4-3;Bijlow;SI;0
17;Nhamass dstrunz;3-4-3;Rrahmani;SI;0
17;Nhamass dstrunz;3-4-3;Ramon;SI;0
17;Nhamass dstrunz;3-4-3;Kossounou;SI;0
17;Nhamass dstrunz;3-4-3;Zaccagni;SI;0
17;Nhamass dstrunz;3-4-3;Da Cunha;SI;0
17;Nhamass dstrunz;3-4-3;Pasalic;SI;0
17;Nhamass dstrunz;3-4-3;Ekkelenkamp;SI;0
17;Nhamass dstrunz;3-4-3;Soulè;SI;0
17;Nhamass dstrunz;3-4-3;Krstovic;SI;0
17;Nhamass dstrunz;3-4-3;Kilicsoy;SI;0
17;Nhamass dstrunz;3-4-3;Perrone;NO;1
17;Nhamass dstrunz;3-4-3;Valle;NO;2
17;Nhamass dstrunz;3-4-3;Tavares N.;NO;3
17;Nhamass dstrunz;3-4-3;Carnesecchi;NO;4
17;Nhamass dstrunz;3-4-3;Berardi;NO;5
17;Nhamass dstrunz;3-4-3;Kelly L.;NO;6
17;Nhamass dstrunz;3-4-3;Sportiello;NO;7
17;Nhamass dstrunz;3-4-3;Celik;NO;8
17;Nhamass dstrunz;3-4-3;Konè I.;NO;9
17;Nhamass dstrunz;3-4-3;Dybala;NO;10
17;Nhamass dstrunz;3-4-3;Scamacca;NO;11
17;Nhamass dstrunz;3-4-3;Malinovskyi;NO;12
17;Nhamass dstrunz;3-4-3;Tourè I.;NO;13
17;Nhamass dstrunz;3-4-3;Kempf;NO;14
17;Reazione di Mallard;3-4-3;Caprile;SI;0
17;Reazione di Mallard;3-4-3;Lucumì;SI;0
17;Reazione di Mallard;3-4-3;Hien;SI;0
17;Reazione di Mallard;3-4-3;Doig;SI;0
17;Reazione di Mallard;3-4-3;Matic;SI;0
17;Reazione di Mallard;3-4-3;Atta;SI;0
17;Reazione di Mallard;3-4-3;Zaniolo;SI;0
17;Reazione di Mallard;3-4-3;Ederson D.S.;SI;0
17;Reazione di Mallard;3-4-3;Durosinmi;SI;0
17;Reazione di Mallard;3-4-3;Vitinha O.;SI;0
17;Reazione di Mallard;3-4-3;Simeone;SI;0
17;Reazione di Mallard;3-4-3;Gosens;NO;1
17;Reazione di Mallard;3-4-3;Cristante;NO;2
17;Reazione di Mallard;3-4-3;Lukaku;NO;3
17;Reazione di Mallard;3-4-3;David;NO;4
17;Reazione di Mallard;3-4-3;Martin;NO;5
17;Reazione di Mallard;3-4-3;Solomon;NO;6
17;Reazione di Mallard;3-4-3;Wesley;NO;7
17;Reazione di Mallard;3-4-3;Provedel;NO;8
17;Reazione di Mallard;3-4-3;Baturina;NO;9
17;Reazione di Mallard;3-4-3;Solet;NO;10
17;Reazione di Mallard;3-4-3;Rabiot;NO;11
17;Reazione di Mallard;3-4-3;Coco;NO;12
17;Reazione di Mallard;3-4-3;Butez;NO;13
17;Reazione di Mallard;3-4-3;Gudmundsson A.;NO;14
17;Vietato Sognare FC;3-4-3;Svilar;SI;0
17;Vietato Sognare FC;3-4-3;Dumfries;SI;0
17;Vietato Sognare FC;3-4-3;Maripan;SI;0
17;Vietato Sognare FC;3-4-3;Bremer;SI;0
17;Vietato Sognare FC;3-4-3;Santos A.;SI;0
17;Vietato Sognare FC;3-4-3;Zambo Anguissa;SI;0
17;Vietato Sognare FC;3-4-3;Bernabè;SI;0
17;Vietato Sognare FC;3-4-3;Pellegrini Lo.;SI;0
17;Vietato Sognare FC;3-4-3;Hojlund;SI;0
17;Vietato Sognare FC;3-4-3;Bonazzoli;SI;0
17;Vietato Sognare FC;3-4-3;Moreo;SI;0
17;Vietato Sognare FC;3-4-3;Modric;NO;1
17;Vietato Sognare FC;3-4-3;Ratkov;NO;2
17;Vietato Sognare FC;3-4-3;Gollini;NO;3
17;Vietato Sognare FC;3-4-3;Maldini;NO;4
17;Vietato Sognare FC;3-4-3;Casadei;NO;5
17;Vietato Sognare FC;3-4-3;Muric;NO;6
17;Vietato Sognare FC;3-4-3;Carlos Augusto;NO;7
17;Vietato Sognare FC;3-4-3;Zortea;NO;8
17;Vietato Sognare FC;3-4-3;Muharemovic;NO;9
17;Vietato Sognare FC;3-4-3;Kristensen T.;NO;10
17;Vietato Sognare FC;3-4-3;Zalewski;NO;11
17;Vietato Sognare FC;3-4-3;Malen;NO;12
17;Vietato Sognare FC;3-4-3;Castro S.;NO;13
17;Vietato Sognare FC;3-4-3;Valeri;NO;14
18;ARCORE FC;3-4-3;Okoye;SI;0
18;ARCORE FC;3-4-3;Cambiaso;SI;0
18;ARCORE FC;3-4-3;Bisseck;SI;0
18;ARCORE FC;3-4-3;Ostigard;SI;0
18;ARCORE FC;3-4-3;Thorsby;SI;0
18;ARCORE FC;3-4-3;Sucic P.;SI;0
18;ARCORE FC;3-4-3;Konè M.;SI;0
18;ARCORE FC;3-4-3;Zaragoza;SI;0
18;ARCORE FC;3-4-3;Esposito Se.;SI;0
18;ARCORE FC;3-4-3;Colombo;SI;0
18;ARCORE FC;3-4-3;Bonny;SI;0
18;ARCORE FC;3-4-3;Di Lorenzo;NO;1
18;ARCORE FC;3-4-3;Pedro;NO;2
18;ARCORE FC;3-4-3;Cataldi;NO;3
18;ARCORE FC;3-4-3;Akanji;NO;4
18;ARCORE FC;3-4-3;Sanabria;NO;5
18;ARCORE FC;3-4-3;N'Dicka;NO;6
18;ARCORE FC;3-4-3;McTominay;NO;7
18;ARCORE FC;3-4-3;Audero;NO;8
18;ARCORE FC;3-4-3;De Winter;NO;9
18;ARCORE FC;3-4-3;Cuadrado;NO;10
18;ARCORE FC;3-4-3;Falcone;NO;11
18;ARCORE FC;3-4-3;Tramoni M.;NO;12
18;ARCORE FC;3-4-3;Orsolini;NO;13
18;ARCORE FC;3-4-3;Thuram;NO;14
18;FC San Marco Evangelista;3-4-3;Suzuki;SI;0
18;FC San Marco Evangelista;3-4-3;Delprato;SI;0
18;FC San Marco Evangelista;3-4-3;Norton-Cuffy;SI;0
18;FC San Marco Evangelista;3-4-3;Ranieri L.;SI;0
18;FC San Marco Evangelista;3-4-3;Dele-Bashiru;SI;0
18;FC San Marco Evangelista;3-4-3;Brescianini;SI;0
18;FC San Marco Evangelista;3-4-3;Odgaard;SI;0
18;FC San Marco Evangelista;3-4-3;Miretti;SI;0
18;FC San Marco Evangelista;3-4-3;Pellegrino M.;SI;0
18;FC San Marco Evangelista;3-4-3;De Ketelaere;SI;0
18;FC San Marco Evangelista;3-4-3;Ferguson E.;SI;0
18;FC San Marco Evangelista;3-4-3;Saelemaekers;NO;1
18;FC San Marco Evangelista;3-4-3;Terracciano;NO;2
18;FC San Marco Evangelista;3-4-3;Iling Junior;NO;3
18;FC San Marco Evangelista;3-4-3;Cancellieri;NO;4
18;FC San Marco Evangelista;3-4-3;Kalulu;NO;5
18;FC San Marco Evangelista;3-4-3;Buongiorno;NO;6
18;FC San Marco Evangelista;3-4-3;Circati;NO;7
18;FC San Marco Evangelista;3-4-3;Gila;NO;8
18;FC San Marco Evangelista;3-4-3;Yildiz;NO;9
18;FC San Marco Evangelista;3-4-3;Boga;NO;10
18;FC San Marco Evangelista;3-4-3;Paz N.;NO;11
18;FC San Marco Evangelista;3-4-3;Maignan;NO;12
18;FC San Marco Evangelista;3-4-3;Barella;NO;13
18;FC San Marco Evangelista;3-4-3;Palestra;NO;14
18;FC bianchi;3-4-3;Contini;SI;0
18;FC bianchi;3-4-3;Diego Carlos;SI;0
18;FC bianchi;3-4-3;Baschirotto;SI;0
18;FC bianchi;3-4-3;Vasquez;SI;0
18;FC bianchi;3-4-3;Thuram K.;SI;0
18;FC bianchi;3-4-3;Harroui;SI;0
18;FC bianchi;3-4-3;Mkhitaryan;SI;0
18;FC bianchi;3-4-3;McKennie;SI;0
18;FC bianchi;3-4-3;Raspadori;SI;0
18;FC bianchi;3-4-3;Vardy;SI;0
18;FC bianchi;3-4-3;Davis K.;SI;0
18;FC bianchi;3-4-3;Romagnoli;NO;1
18;FC bianchi;3-4-3;Meret;NO;2
18;FC bianchi;3-4-3;Zapata D.;NO;3
18;FC bianchi;3-4-3;Fullkrug;NO;4
18;FC bianchi;3-4-3;Milinkovic-Savic V.;NO;5
18;FC bianchi;3-4-3;Comuzzo;NO;6
18;FC bianchi;3-4-3;Rovella;NO;7
18;FC bianchi;3-4-3;Strefezza;NO;8
18;FC bianchi;3-4-3;Isaksen;NO;9
18;FC bianchi;3-4-3;Dodò;NO;10
18;FC bianchi;3-4-3;Scalvini;NO;11
18;FC bianchi;3-4-3;Sottil;NO;12
18;FC bianchi;3-4-3;Mina;NO;13
18;FC bianchi;3-4-3;Leao;NO;14
18;Sinuoso;3-4-3;Di Gennaro;SI;0
18;Sinuoso;3-4-3;Bastoni;SI;0
18;Sinuoso;3-4-3;Holm;SI;0
18;Sinuoso;3-4-3;Mancini;SI;0
18;Sinuoso;3-4-3;De Roon;SI;0
18;Sinuoso;3-4-3;Vergara;SI;0
18;Sinuoso;3-4-3;Locatelli;SI;0
18;Sinuoso;3-4-3;Ricci S.;SI;0
18;Sinuoso;3-4-3;Laurientè;SI;0
18;Sinuoso;3-4-3;Martinez L.;SI;0
18;Sinuoso;3-4-3;Esposito F.P.;SI;0
18;Sinuoso;3-4-3;Douvikas;NO;1
18;Sinuoso;3-4-3;Martinez Jo.;NO;2
18;Sinuoso;3-4-3;Heggem;NO;3
18;Sinuoso;3-4-3;Calhanoglu;NO;4
18;Sinuoso;3-4-3;Vlasic;NO;5
18;Sinuoso;3-4-3;Olivera;NO;6
18;Sinuoso;3-4-3;Sommer;NO;7
18;Sinuoso;3-4-3;Thorstvedt;NO;8
18;Sinuoso;3-4-3;Nzola;NO;9
18;Sinuoso;3-4-3;Darmian;NO;10
18;Sinuoso;3-4-3;Conceicao;NO;11
18;Sinuoso;3-4-3;Spinazzola;NO;12
18;Sinuoso;3-4-3;Nkunku;NO;13
18;Sinuoso;3-4-3;Caracciolo A.;NO;14
18;Makumba FC;3-4-3;Di Gregorio;SI;0
